prompt,answer,numeric_label
"premissa: El 24 de març arriba Disney +, amb més 5.000 episodis, més de 500 pel·lis i una vintena de films originals.
hipòtesi: Al febrer encara no es poden veure els continguts de Disney+.
etiqueta: implicació
----
premissa: Intentava atrapar los amb la mà, però era impossible.
hipòtesi: Tenia la mà bruta de greix.
etiqueta: neutre
----
premissa: Al Líban, una de cada sis persones que caminen pels carrers són refugiats sirians.
hipòtesi: Al Líban, una de cada sis persones que caminen pels carrers són a l'atur.
etiqueta: contradicció
----
premissa: Amb caràcter trimestral, es remetrà al personal uns llistats de resum mensual amb les correccions fetes.
hipòtesi: Semestralment s'enviaran unes llistes al personal.
etiqueta:",contradicció,2
"premissa: La Junta Electoral espanyola estima el recurs de Compromís i obliga a incloure’ls en el debat de TVE
hipòtesi: TVE realitzarà un debat electoral
etiqueta: implicació
----
premissa: El procés de matrícula ja està obert i es pot realitzar per internet o personalment als punt d'atenció de Gaudir UB.
hipòtesi: Gaudir UB ofereix més de 70 curs només el primer trimestre.
etiqueta: neutre
----
premissa: Marc Màrquez, aquest diumenge al circuit de Motegi després de conquerir el seu cinquè títol de campió del món.
hipòtesi: Marc Màrquez ha quedat a tres posicions de conquerir el seu cinquè títol de campió del món.
etiqueta: contradicció
----
premissa: Al perigeu de la Lluna, la força de marea és encara més important.
hipòtesi: Durant el perigeu, la Lluna és més a prop de la Terra.
etiqueta:",neutre,1
"premissa: Correspon a l'antiga ""Horrea Coelia"" (Heraklium sota els bizantins) però queden només unes petites ruïnes.
hipòtesi: Queden molt poques restes d'Heraklium. 
etiqueta: implicació
----
premissa: Està situada al sud-oest del poble de Cérvoles, al vessant sud-oest de lo Codó.
hipòtesi: A Cérvoles hi ha una petita capella dedicada a sant Joan Baptista i una altra dedicada a sant Josep.
etiqueta: neutre
----
premissa: Només desitjo que aquesta nova T5 tingui la meitat d'èxit que les altres línies, que en poc temps s'han convertit en referents del transport interurbà.
hipòtesi: Espero que la nova línia, la T5, sigui un fracàs, no com les altres línies, que ràpidament han estat molt ben acollides pels viatgers interurbans.
etiqueta: contradicció
----
premissa: Explica això a un adult o als teus pares.
hipòtesi: Demà ve el pare Noel.
etiqueta:",neutre,1
"premissa: I aquell que mati el cabró del corn tindrà una estàtua de bronze sobre les costes de Pyke!
hipòtesi: La recompensa per matar el cabró del corn és una estàtua de bronze.
etiqueta: implicació
----
premissa: Amb 857 hectàrees, els prats dels Kirchwerder Wiesen són el parc més llarg, el més petit és el Flottbektal (8 hectàrees).
hipòtesi: El Flottbektal és un parc natural d'Hamburg.
etiqueta: neutre
----
premissa: Grífols acorda amb els EUA de desenvolupar un tractament per a combatre específicament el coronavirus 19
hipòtesi: El medicament de Grífols també guarirà altres malalties
etiqueta: contradicció
----
premissa: Ho hem intentat explicar amb els coneixements que la ciència té actualment.
hipòtesi: L'explicació que hem donat es basa en els principis del catolicisme.
etiqueta:",contradicció,2
"premissa: També va ser el tema de la primera pel·lícula feta per a la sèrie documental Discovery de la BBC.
hipòtesi: La BBC no emet només programes de ficció. 
etiqueta: implicació
----
premissa: Ho manipules i acaricies amb els teus mans expertes.
hipòtesi: Les coses importants han de posar-se en mans expertes.
etiqueta: neutre
----
premissa: El 1923, es va presentar una primera aplicació de la CVT en el cotxe britànic Clyno.
hipòtesi: La primera aplicació de la CVT en el cotxe britànic Clyno, de l'any 1923, es va mantenir en secret fins al 1983.
etiqueta: contradicció
----
premissa: L'esforç col·lectiu de les empreses s'ha convertit en un autèntic motor del Casal!
hipòtesi: El Casal té activitat gràcies a les empreses.
etiqueta:",implicació,0
"premissa: BComú apuja el sou a Colau un 40% i un 27% als regidors per compensar les despeses associades al càrrec
hipòtesi: Els regidors de BComú cobraran més
etiqueta: implicació
----
premissa: El TSJC processa Jové i Salvadó per l’1-O i els demana una fiança milionària
hipòtesi: La fiança s'haurà de pagar abans de tres dies
etiqueta: neutre
----
premissa: El passat dissabte, 10 de novembre, començaven els actes del Centre Artístic Musical de Bétera (CAM) per a celebrar la festivitat de Santa Cecília.
hipòtesi: El passat dissabte, 10 de novembre, va tenir lloc l'acte de clausura de la celebració de la festivitat de Santa Cecília.
etiqueta: contradicció
----
premissa: La mar d'aquesta direcció es va remenar de manera notable.
hipòtesi: La mar és una massa d'aigua salada.
etiqueta:",neutre,1
"premissa: Un documentari d’À Punt fa una radiografia dels grups d’extrema dreta en el País Valencià
hipòtesi: Al País Valencià hi ha grups d'extrema dreta
etiqueta: implicació
----
premissa: Si voleu publicar en aquesta revista trobareu les Indicacions per a l'autor/a al web de la revista
hipòtesi: S'ha actualitzat la pàgina web de la revista.
etiqueta: neutre
----
premissa: El TC posa en risc els presos que fan vaga de fam
hipòtesi: El TC pren totes les mesures per assegurar la salut dels vaguistes
etiqueta: contradicció
----
premissa: Treballo pel seu marit, l'Stavros Milos, el Rei del Supermercat.
hipòtesi: A Stavros Milos li estaven fent xantatge.
etiqueta:",neutre,1
"premissa: Andorra obrirà el 2020 un servei on les dones podran informar-se de les opcions que tenen per a avortar
hipòtesi: Andorra disposarà d'un servei d'informació sobre l'avortament
etiqueta: implicació
----
premissa: L'antiga història del samarità ha estat la pauta de l'espiritualitat del Concili...
hipòtesi: El terme samarità va sorgir d'un vocable arameu que després va passar al grec.
etiqueta: neutre
----
premissa: Cal destacar la col·lecció de vestits des de 1800 fins a l'actualitat, amb l'èmfasi en la roba de dona del segle XIX.
hipòtesi: És notable la col·lecció de barrets des de 1800 fins a l'actualitat, en especial els de dona del segle XIX.
etiqueta: contradicció
----
premissa: Les beines de garrofa són allargades (arriben a fer 20 centímetres de llarg) i adquireixen un color marró quan estan madures.
hipòtesi: Les beines de garrofa madures, a més d'allargades (poden fer 20 centímetres de llarg), són de color groc.
etiqueta:",contradicció,2
"premissa: Totes les persones que viatgen amb vaixell han de tenir en compte aquestes mesures de prevenció:
hipòtesi: S'han establert unes mesures de prevenció per als viatges amb vaixell.
etiqueta: implicació
----
premissa: També disposem d'activitats per escoles, esplais i casal on els infants i joves podran tenir contacte amb l'escalada.
hipòtesi: L'esplai es converteix en la petita comunitat on nens, nenes i joves s'ajuden a creixer en la fe i el compromís mb la vida
etiqueta: neutre
----
premissa: L'alcalde a banda de ser serios es raonable i DEMOCRATIC, a veure si t'enmirallas amb ell Rey del pollo frito
hipòtesi: El jutge és seriós, raonable i democràtic.
etiqueta: contradicció
----
premissa: Aquest treball de Krönig fou considerat per Clausius que desenvolupà una teoria més complexa.
hipòtesi: Clausius va menysprear totalment el treball de Krönig.
etiqueta:",contradicció,2
"premissa: Vull dir que, molt molt conegut, no deu ser...
hipòtesi: A la porta de casa no hi té la premsa del cor.
etiqueta: implicació
----
premissa: També és veritat que recordo finals d'octubre calorosos i verbenes de Sant Joan fresques per no dir fredes però el sol crema molt més que abans.
hipòtesi: La verbena de Sant Joan és l festivitat del naixement de Sant Joan Baptista per part de cristianisme el dia 24 de juny
etiqueta: neutre
----
premissa: França.- Marine Le Pen advoca per tornar al franc i reemplaçar l’euro per un nou ECU
hipòtesi: Marine Le Pen creu que l'euro té futur
etiqueta: contradicció
----
premissa: ERC demana a Von der Leyen que descarti Borrell com a alt representant per haver publicat informació confidencial de Ponsatí
hipòtesi: Von der Leyen diu que estudiarà la petició
etiqueta:",neutre,1
"premissa: Perpinyà celebrarà amb diversos actes el Sant Jordi però el més important tindrà lloc divendres vinent a les vuit del vespre al Palau de Congressos.
hipòtesi: El Palau de Congressos de Perpinyà és un dels escenaris dels actes de celebració del dia de Sant Jordi.
etiqueta: implicació
----
premissa: En el terme municipal d'Ulldecona també es va detectar una barraca activa per la caça d'animals.
hipòtesi: A Ulldecona se celebra la representació teatral de La Passió.
etiqueta: neutre
----
premissa: Segons recull el decret llei fet pel govern del PSOE, la votació s'havia de repetir 48 hores més tard.
hipòtesi: Segons recull el decret llei fet pel govern del PSOE, la votació s'havia d'invalidar 48 hores més tard.
etiqueta: contradicció
----
premissa: El tomb dels socialistes reclama un nou acord estratègic de l’independentisme
hipòtesi: L'independentisme necessita un altre pacte estratègic
etiqueta:",implicació,0
"premissa: Un eurodiputat influent del partit de Merkel proposa que la UE faci de mediadora entre Catalunya i Espanya
hipòtesi: Un diputat del partit de Merkel voldria que la UE mediés entre Catalunya i Espanya 
etiqueta: implicació
----
premissa: Vostès provaran això del referèndum, espero que ho mantinguin, ha reptat Domènech.
hipòtesi: ERC reclamarà un nou referèndum.
etiqueta: neutre
----
premissa: Corea del Nord dispara un míssil que sobrevola el Japó
hipòtesi: El míssil de Corea del Nord s'estavella només ser disparat
etiqueta: contradicció
----
premissa: En aquestes reunions és importantíssim traslladar el nostre discurs, recaptar la seva col·laboració en les nostres accions i pactar amb ells altres accions.
hipòtesi: El més important en aquestes reunions és assimilar el seu discurs.
etiqueta:",contradicció,2
"premissa: Està situat a la banda sud-oest del centre històric de Leiden, entre l'edifici de l'Acadèmia i l'Observatori de Leiden.
hipòtesi: A cada costat té la seu d'una institució.
etiqueta: implicació
----
premissa: Amb aquest triomf l'equip es situa líder de la competició.
hipòtesi: La pastisseria Triomf de Barcelona treballada des de 1952.
etiqueta: neutre
----
premissa: Potser pugui donar explicacions, i encara que no m'atreveixo a esperar gran cosa, potser aconsegueixi una oportunitat per la Jyn si està viva.
hipòtesi: De res serviria que donés explicacions quan tots sabem que la Jyn és morta.
etiqueta: contradicció
----
premissa: Volem que sigui un pla de ciutat, no només de govern, ha conclòs.
hipòtesi: El Ple aprova un pla de ciutat per reduir les desigualtats socials.
etiqueta:",neutre,1
"premissa: Aquest any, a segon, han entrat dues companyes que han estat completament necessàries per organitzar tot això.
hipòtesi: De l'organització no se n'ha ocupat una única persona.
etiqueta: implicació
----
premissa: Pompeu es va reunir amb ells després de la derrota a la batalla de Farsàlia i se els va emportar a Egipte on va ser assassinat.
hipòtesi: La batalla de Farsàlia va significar la fi de la segona guerra civil romana.
etiqueta: neutre
----
premissa: Això és nou si pensem en la joventut del '68 i dels anys setanta.
hipòtesi: Això és conegut des de principis del segle XX.
etiqueta: contradicció
----
premissa: Buscava les millors localitzacions per a tot tipus d'esdeveniments.
hipòtesi: La localització depenia dels requeriments de cada esdeveniment.
etiqueta:",implicació,0
"premissa: Portugal vota amb el temor d’un contagi de la paràlisi espanyola de rerefons
hipòtesi: Els portuguesos aniran a les urnes
etiqueta: implicació
----
premissa: En els darrers quatre anys, s'ha passat de tres espais familiars a sis.
hipòtesi: En aquests 4 anys hi ha hagut nombroses queixes per la falta d'espais.
etiqueta: neutre
----
premissa: Sota el comandament del capità Pike, i els últims quatre anys, del capità Kirk.
hipòtesi: Fins al darrer dia, el comandament va ser el capità Pike.
etiqueta: contradicció
----
premissa: Rivera converteix un incident amb un militar a Palma en un incident a Barcelona
hipòtesi: Dubten que el canvi hagi sigut un error
etiqueta:",neutre,1
"premissa: Això és nou si pensem en la joventut del '68 i dels anys setanta.
hipòtesi: Els interessos dels joves són diferents als dels joves dels setanta.
etiqueta: implicació
----
premissa: En aquesta època es va establir l'escola en un local arrendat, en què acudien entre 70 i 80 alumnes.
hipòtesi: Els alumnes d'aquesta escola només cursaven 1r i 2n de primària, dividits en dues línies.
etiqueta: neutre
----
premissa: Somia perquè ni Montes ni la seva família poden comprar un forn.
hipòtesi: El Montes i la seva família acaben de comprar-se un forn nou.
etiqueta: contradicció
----
premissa: Així vàrem decidir organitzar un seminari per confeccionar el currículum d'aquesta hora setmanal a l'aula d'informàtica.
hipòtesi: L'aula d'informàtica es troba a la segona planta.
etiqueta:",neutre,1
"premissa: La dramaturga, que abans no creia en les quotes, ara n'és partidària: És l'única manera, diu.
hipòtesi: L'opinió de la dramaturga sobre les quotes ha canviat.
etiqueta: implicació
----
premissa: Xavier Montanyà i Atoche és un periodista català, autor de nombrosos llibres d'investigació i director de diversos documentals.
hipòtesi: Montanyà és autor de reportatges sobre Nigèria i Senegal.
etiqueta: neutre
----
premissa: Aquest entorn dota d ́una riquesa de matisos i una personalitat única als nostres vins.
hipòtesi: Aquest entorn afavoreix les propietats de les nostres herbes remeieres.
etiqueta: contradicció
----
premissa: Per tant, les estructures bàsiques del monument es troben en un relatiu bon estat de conservació i les seves miden tenen una monumentalitat evident.
hipòtesi: Es fa una revisió periòdica de l'estat de conservació del monument.
etiqueta:",neutre,1
